Gene	pd_id
Pp1s133_58V6.1	PHYPADRAFT_189464
Pp1s133_60V6.1	PHYPADRAFT_189465
Pp1s133_62V6.1	PHYPADRAFT_136968,PHYPADRAFT_167031
Pp1s133_65V6.1	PHYPADRAFT_136959
Pp1s133_69V6.1	PHYPADRAFT_107142
Pp1s133_74V6.1	PHYPADRAFT_85341
Pp1s133_75V6.1	PHYPADRAFT_85341
Pp1s133_76V6.1	PHYPADRAFT_85342
Pp1s133_77V6.1	PHYPADRAFT_167033
Pp1s133_79V6.1	PHYPADRAFT_85345
Pp1s133_79V6.2	PHYPADRAFT_85345
Pp1s133_82V6.1	PHYPADRAFT_136947
Pp1s133_87V6.1	PHYPADRAFT_189472
Pp1s133_87V6.2	PHYPADRAFT_189472
Pp1s133_88V6.1	PHYPADRAFT_167036
Pp1s133_91V6.1	PHYPADRAFT_85351
Pp1s133_92V6.1	PHYPADRAFT_136919
Pp1s133_93V6.1	PHYPADRAFT_189477
Pp1s133_95V6.1	PHYPADRAFT_85354
Pp1s134_113V6.1	PHYPADRAFT_216835
Pp1s134_115V6.1	PHYPADRAFT_231556
Pp1s134_119V6.1	PHYPADRAFT_136995
Pp1s134_120V6.1	PHYPADRAFT_33
Pp1s134_124V6.1	PHYPADRAFT_231560
Pp1s134_125V6.1	PHYPADRAFT_137022
Pp1s134_131V6.1	PHYPADRAFT_231562
Pp1s134_135V6.1	PHYPADRAFT_234397
Pp1s134_135V6.2	PHYPADRAFT_234397
Pp1s134_136V6.1	PHYPADRAFT_231564
Pp1s134_144V6.1	PHYPADRAFT_234398
Pp1s134_145V6.1	PHYPADRAFT_216841
Pp1s134_145V6.2	PHYPADRAFT_216841
Pp1s134_151V6.1	PHYPADRAFT_189538
Pp1s134_152V6.1	PHYPADRAFT_234401
Pp1s134_152V6.2	PHYPADRAFT_234401
Pp1s134_153V6.1	PHYPADRAFT_235143
Pp1s134_154V6.1	PHYPADRAFT_189546
Pp1s134_155V6.1	PHYPADRAFT_231575
Pp1s134_155V6.2	PHYPADRAFT_231575
Pp1s134_155V6.3	PHYPADRAFT_231575
Pp1s134_161V6.1	PHYPADRAFT_231576
Pp1s134_164V6.1	PHYPADRAFT_137036
Pp1s134_165V6.1	PHYPADRAFT_235144
Pp1s134_166V6.1	PHYPADRAFT_137029
Pp1s134_167V6.1	PHYPADRAFT_234408
Pp1s134_168V6.1	PHYPADRAFT_47260
Pp1s134_169V6.1	PHYPADRAFT_189559
Pp1s134_171V6.1	PHYPADRAFT_231583
Pp1s134_173V6.1	PHYPADRAFT_137102
Pp1s134_177V6.1	PHYPADRAFT_235148
Pp1s134_179V6.1	PHYPADRAFT_189569
Pp1s134_26V6.1	PHYPADRAFT_17093
Pp1s134_26V6.2	PHYPADRAFT_17093
Pp1s134_26V6.3	PHYPADRAFT_17093
Pp1s134_27V6.1	PHYPADRAFT_14604
Pp1s134_28V6.1	PHYPADRAFT_137063
Pp1s134_33V6.1	PHYPADRAFT_231528
Pp1s134_34V6.1	PHYPADRAFT_85405
Pp1s134_35V6.1	PHYPADRAFT_167050
Pp1s134_37V6.1	PHYPADRAFT_231531
Pp1s134_40V6.1	PHYPADRAFT_231533
Pp1s134_47V6.1	PHYPADRAFT_234378
Pp1s134_49V6.1	PHYPADRAFT_189496
Pp1s134_4V6.1	PHYPADRAFT_167047
Pp1s134_51V6.1	PHYPADRAFT_189499
Pp1s134_54V6.1	PHYPADRAFT_137034
Pp1s134_55V6.1	PHYPADRAFT_189506
Pp1s134_60V6.1	PHYPADRAFT_216814
Pp1s134_62V6.1	PHYPADRAFT_232776
Pp1s134_62V6.2	PHYPADRAFT_232776
Pp1s134_65V6.1	PHYPADRAFT_189515
Pp1s134_66V6.1	PHYPADRAFT_17327
Pp1s134_68V6.1	PHYPADRAFT_137060
Pp1s134_69V6.1	PHYPADRAFT_137071
Pp1s134_72V6.1	PHYPADRAFT_216829
Pp1s134_89V6.1	PHYPADRAFT_231551
Pp1s134_91V6.1	PHYPADRAFT_231552
Pp1s135_101V6.1	PHYPADRAFT_137211
Pp1s135_101V6.2	PHYPADRAFT_137211
Pp1s135_103V6.1	PHYPADRAFT_137153
Pp1s135_111V6.1	PHYPADRAFT_107159
Pp1s135_112V6.1	PHYPADRAFT_17883
Pp1s135_115V6.1	PHYPADRAFT_85522
Pp1s135_116V6.1	PHYPADRAFT_85523
Pp1s135_117V6.1	PHYPADRAFT_85524
Pp1s135_118V6.1	PHYPADRAFT_85525
Pp1s135_121V6.1	PHYPADRAFT_137205
Pp1s135_121V6.2	PHYPADRAFT_137205
Pp1s135_126V6.1	PHYPADRAFT_216935
Pp1s135_126V6.2	PHYPADRAFT_216935
Pp1s135_17V6.1	PHYPADRAFT_167057
Pp1s135_21V6.1	PHYPADRAFT_85464
Pp1s135_21V6.2	PHYPADRAFT_85464
Pp1s135_21V6.3	PHYPADRAFT_85464
Pp1s135_24V6.1	PHYPADRAFT_137108
Pp1s135_25V6.1	PHYPADRAFT_189585
Pp1s135_28V6.1	PHYPADRAFT_167063
Pp1s135_28V6.2	PHYPADRAFT_167063
Pp1s135_29V6.1	PHYPADRAFT_216889
Pp1s135_29V6.2	PHYPADRAFT_216889
Pp1s135_2V6.1	PHYPADRAFT_17403
Pp1s135_2V6.2	PHYPADRAFT_17403
Pp1s135_31V6.1	PHYPADRAFT_167068
Pp1s135_31V6.2	PHYPADRAFT_167068
Pp1s135_32V6.1	PHYPADRAFT_14781
Pp1s135_33V6.1	PHYPADRAFT_189591
Pp1s135_34V6.1	PHYPADRAFT_216895
Pp1s135_35V6.1	PHYPADRAFT_137193
Pp1s135_36V6.1	PHYPADRAFT_137140
Pp1s135_3V6.1	PHYPADRAFT_189572
Pp1s135_41V6.1	PHYPADRAFT_85481
Pp1s135_44V6.1	PHYPADRAFT_189599
Pp1s135_47V6.1	PHYPADRAFT_47672
Pp1s135_48V6.1	PHYPADRAFT_137156
Pp1s135_53V6.1	PHYPADRAFT_137189
Pp1s135_55V6.1	PHYPADRAFT_137180
Pp1s135_58V6.1	PHYPADRAFT_85491
Pp1s135_59V6.1	PHYPADRAFT_85492
Pp1s135_61V6.1	PHYPADRAFT_18405
Pp1s135_61V6.2	PHYPADRAFT_18405
Pp1s135_61V6.3	PHYPADRAFT_18405
Pp1s135_64V6.1	PHYPADRAFT_167080,PHYPADRAFT_189614
Pp1s135_65V6.1	PHYPADRAFT_85498
Pp1s135_67V6.1	PHYPADRAFT_167081
Pp1s135_67V6.2	PHYPADRAFT_167081
Pp1s135_67V6.3	PHYPADRAFT_167081
Pp1s135_69V6.1	PHYPADRAFT_45121
Pp1s135_74V6.1	PHYPADRAFT_85502
Pp1s135_79V6.1	PHYPADRAFT_107157
Pp1s135_80V6.1	PHYPADRAFT_15794
Pp1s135_83V6.1	PHYPADRAFT_137114
Pp1s135_84V6.1	PHYPADRAFT_85507
Pp1s135_91V6.1	PHYPADRAFT_137121,PHYPADRAFT_137190
Pp1s135_99V6.1	PHYPADRAFT_85512
Pp1s135_99V6.2	PHYPADRAFT_85512
Pp1s1362_2V6.1	PHYPADRAFT_103141
Pp1s1365_1V6.1	PHYPADRAFT_228441
Pp1s136_109V6.1	PHYPADRAFT_189687
Pp1s136_10V6.1	PHYPADRAFT_137240
Pp1s136_10V6.2	PHYPADRAFT_137240
Pp1s136_112V6.1	PHYPADRAFT_137263
Pp1s136_114V6.1	PHYPADRAFT_137270
Pp1s136_116V6.1	PHYPADRAFT_137307
Pp1s136_120V6.1	PHYPADRAFT_216994
Pp1s136_122V6.1	PHYPADRAFT_234452
Pp1s136_123V6.1	PHYPADRAFT_137321
Pp1s136_125V6.1	PHYPADRAFT_137251
Pp1s136_127V6.1	PHYPADRAFT_234454
Pp1s136_129V6.1	PHYPADRAFT_234455
Pp1s136_12V6.1	PHYPADRAFT_234421
Pp1s136_131V6.1	PHYPADRAFT_234455
Pp1s136_134V6.1	PHYPADRAFT_234455
Pp1s136_13V6.1	PHYPADRAFT_137288
Pp1s136_13V6.2	PHYPADRAFT_137288
Pp1s136_142V6.1	PHYPADRAFT_234457
Pp1s136_142V6.2	PHYPADRAFT_234457
Pp1s136_145V6.1	PHYPADRAFT_231651
Pp1s136_149V6.1	PHYPADRAFT_189702
Pp1s136_153V6.1	PHYPADRAFT_189705
Pp1s136_154V6.1	PHYPADRAFT_189708
Pp1s136_154V6.2	PHYPADRAFT_189708
Pp1s136_154V6.3	PHYPADRAFT_189708
Pp1s136_15V6.1	PHYPADRAFT_234423
Pp1s136_162V6.1	PHYPADRAFT_167123
Pp1s136_162V6.2	PHYPADRAFT_167123
Pp1s136_162V6.3	PHYPADRAFT_167123
Pp1s136_162V6.4	PHYPADRAFT_167123
Pp1s136_162V6.5	PHYPADRAFT_167123
Pp1s136_162V6.6	PHYPADRAFT_167123
Pp1s136_162V6.7	PHYPADRAFT_167123
Pp1s136_162V6.8	PHYPADRAFT_167123
Pp1s136_162V6.9	PHYPADRAFT_167123
Pp1s136_166V6.1	PHYPADRAFT_11916
Pp1s136_167V6.1	PHYPADRAFT_11916
Pp1s136_175V6.1	PHYPADRAFT_234463
Pp1s136_176V6.1	PHYPADRAFT_189716
Pp1s136_182V6.1	PHYPADRAFT_189719
Pp1s136_188V6.1	PHYPADRAFT_189721
Pp1s136_190V6.1	PHYPADRAFT_137247
Pp1s136_191V6.1	PHYPADRAFT_137284
Pp1s136_198V6.1	PHYPADRAFT_189728
Pp1s136_199V6.1	PHYPADRAFT_189731
Pp1s136_19V6.1	PHYPADRAFT_231601
Pp1s136_203V6.1	PHYPADRAFT_137303
Pp1s136_205V6.1	PHYPADRAFT_231673
Pp1s136_206V6.1	PHYPADRAFT_234470
Pp1s136_208V6.1	PHYPADRAFT_231675
Pp1s136_209V6.1	PHYPADRAFT_231676
Pp1s136_219V6.1	PHYPADRAFT_19913
Pp1s136_21V6.1	PHYPADRAFT_85543
Pp1s136_220V6.1	PHYPADRAFT_217036
Pp1s136_222V6.1	PHYPADRAFT_231681
Pp1s136_223V6.1	PHYPADRAFT_189740
Pp1s136_224V6.1	PHYPADRAFT_234475
Pp1s136_25V6.1	PHYPADRAFT_85544
Pp1s136_27V6.1	PHYPADRAFT_167103
Pp1s136_27V6.2	PHYPADRAFT_167103
Pp1s136_28V6.1	PHYPADRAFT_137301
Pp1s136_29V6.1	PHYPADRAFT_107162
Pp1s136_29V6.2	PHYPADRAFT_107162
Pp1s136_29V6.3	PHYPADRAFT_107162
Pp1s136_29V6.4	PHYPADRAFT_107162
Pp1s136_31V6.1	PHYPADRAFT_231607
Pp1s136_33V6.1	PHYPADRAFT_137344
Pp1s136_37V6.1	PHYPADRAFT_137298
Pp1s136_38V6.1	PHYPADRAFT_167107
Pp1s136_39V6.1	PHYPADRAFT_137368
Pp1s136_39V6.2	PHYPADRAFT_137368
Pp1s136_3V6.1	PHYPADRAFT_189639
Pp1s136_41V6.1	PHYPADRAFT_167109
Pp1s136_42V6.1	PHYPADRAFT_137342
Pp1s136_44V6.1	PHYPADRAFT_234432
Pp1s136_49V6.1	PHYPADRAFT_85558
Pp1s136_59V6.1	PHYPADRAFT_216964
Pp1s136_5V6.1	PHYPADRAFT_85533
Pp1s136_5V6.2	PHYPADRAFT_137259
Pp1s136_5V6.3	PHYPADRAFT_15847
Pp1s136_62V6.1	PHYPADRAFT_189669
Pp1s136_65V6.1	PHYPADRAFT_231622
Pp1s136_70V6.1	PHYPADRAFT_19797
Pp1s136_71V6.1	PHYPADRAFT_233050
Pp1s136_72V6.1	PHYPADRAFT_216975
Pp1s136_73V6.1	PHYPADRAFT_234439
Pp1s136_74V6.1	PHYPADRAFT_231628
Pp1s136_78V6.1	PHYPADRAFT_231629
Pp1s136_80V6.1	PHYPADRAFT_13279
Pp1s136_81V6.1	PHYPADRAFT_234441
Pp1s136_82V6.1	PHYPADRAFT_234441
Pp1s136_83V6.1	PHYPADRAFT_234441
Pp1s136_86V6.1	PHYPADRAFT_167122
Pp1s136_88V6.1	PHYPADRAFT_231633
Pp1s136_89V6.1	PHYPADRAFT_231634
Pp1s136_91V6.1	PHYPADRAFT_137266
Pp1s136_94V6.1	PHYPADRAFT_44529
Pp1s136_98V6.1	PHYPADRAFT_234444
Pp1s136_9V6.1	PHYPADRAFT_216944
Pp1s137_101V6.1	PHYPADRAFT_231705
Pp1s137_103V6.1	PHYPADRAFT_231706
Pp1s137_104V6.1	PHYPADRAFT_14500
Pp1s137_108V6.1	PHYPADRAFT_137413
Pp1s137_114V6.1	PHYPADRAFT_231711
Pp1s137_118V6.1	PHYPADRAFT_234486
Pp1s137_122V6.1	PHYPADRAFT_234487
Pp1s137_124V6.1	PHYPADRAFT_233052
Pp1s137_129V6.1	PHYPADRAFT_234490
Pp1s137_132V6.1	PHYPADRAFT_137401
Pp1s137_134V6.1	PHYPADRAFT_137409
Pp1s137_135V6.1	PHYPADRAFT_47473
Pp1s137_140V6.1	PHYPADRAFT_234493
Pp1s137_142V6.1	PHYPADRAFT_231726
Pp1s137_144V6.1	PHYPADRAFT_217079
Pp1s137_148V6.1	PHYPADRAFT_189784
Pp1s137_148V6.2	PHYPADRAFT_189784
Pp1s137_152V6.1	PHYPADRAFT_217084
Pp1s137_152V6.2	PHYPADRAFT_217084
Pp1s137_159V6.1	PHYPADRAFT_231732
Pp1s137_160V6.1	PHYPADRAFT_231733
Pp1s137_165V6.1	PHYPADRAFT_15255
Pp1s137_172V6.1	PHYPADRAFT_217093
Pp1s137_191V6.1	PHYPADRAFT_189798
Pp1s137_194V6.1	PHYPADRAFT_189801
Pp1s137_199V6.1	PHYPADRAFT_234503
Pp1s137_19V6.1	PHYPADRAFT_231686
Pp1s137_19V6.2	PHYPADRAFT_231686
Pp1s137_203V6.1	PHYPADRAFT_231745
Pp1s137_209V6.1	PHYPADRAFT_189803
Pp1s137_212V6.1	PHYPADRAFT_137414,PHYPADRAFT_231750
Pp1s137_214V6.1	PHYPADRAFT_137435
Pp1s137_216V6.1	PHYPADRAFT_232824
Pp1s137_219V6.1	PHYPADRAFT_231753
Pp1s137_220V6.1	PHYPADRAFT_231754
Pp1s137_223V6.1	PHYPADRAFT_189812,PHYPADRAFT_234507
Pp1s137_232V6.1	PHYPADRAFT_234509
Pp1s137_233V6.1	PHYPADRAFT_137387
Pp1s137_233V6.2	PHYPADRAFT_137387
Pp1s137_23V6.1	PHYPADRAFT_231687
Pp1s137_252V6.1	PHYPADRAFT_19217
Pp1s137_257V6.1	PHYPADRAFT_231764
Pp1s137_257V6.2	PHYPADRAFT_231764
Pp1s137_262V6.1	PHYPADRAFT_234512
Pp1s137_263V6.1	PHYPADRAFT_137428
Pp1s137_263V6.2	PHYPADRAFT_137428
Pp1s137_264V6.1	PHYPADRAFT_48570
Pp1s137_275V6.1	PHYPADRAFT_137442
Pp1s137_288V6.1	PHYPADRAFT_39180
Pp1s137_291V6.1	PHYPADRAFT_234515
Pp1s137_30V6.1	PHYPADRAFT_234476
Pp1s137_30V6.2	PHYPADRAFT_234476
Pp1s137_38V6.1	PHYPADRAFT_231689
Pp1s137_3V6.1	PHYPADRAFT_85626
Pp1s137_40V6.1	PHYPADRAFT_231690
Pp1s137_45V6.1	PHYPADRAFT_231691
Pp1s137_47V6.1	PHYPADRAFT_234477
Pp1s137_57V6.1	PHYPADRAFT_234478
Pp1s137_58V6.1	PHYPADRAFT_234478
Pp1s137_76V6.1	PHYPADRAFT_231695
Pp1s137_78V6.1	PHYPADRAFT_15522
Pp1s137_79V6.1	PHYPADRAFT_231697
Pp1s137_81V6.1	PHYPADRAFT_18025
Pp1s137_83V6.1	PHYPADRAFT_234481
Pp1s137_86V6.1	PHYPADRAFT_137470
Pp1s137_89V6.1	PHYPADRAFT_234483
Pp1s137_92V6.1	PHYPADRAFT_231702
Pp1s137_94V6.1	PHYPADRAFT_189758
Pp1s137_96V6.1	PHYPADRAFT_189760
Pp1s137_96V6.2	PHYPADRAFT_189760
Pp1s137_96V6.3	PHYPADRAFT_189760
Pp1s138_10V6.1	PHYPADRAFT_85735
Pp1s138_111V6.1	PHYPADRAFT_85797
Pp1s138_112V6.1	PHYPADRAFT_167168
Pp1s138_112V6.2	PHYPADRAFT_167168
Pp1s138_117V6.1	PHYPADRAFT_167171
Pp1s138_118V6.1	PHYPADRAFT_217206
Pp1s138_119V6.1	PHYPADRAFT_167173
Pp1s138_11V6.1	PHYPADRAFT_107170
Pp1s138_121V6.1	PHYPADRAFT_43926
Pp1s138_122V6.1	PHYPADRAFT_43926
Pp1s138_122V6.2	PHYPADRAFT_43926
Pp1s138_122V6.3	PHYPADRAFT_43926
Pp1s138_126V6.1	PHYPADRAFT_137528
Pp1s138_12V6.1	PHYPADRAFT_189830
Pp1s138_130V6.1	PHYPADRAFT_137606
Pp1s138_142V6.1	PHYPADRAFT_107194
Pp1s138_148V6.1	PHYPADRAFT_189922
Pp1s138_14V6.1	PHYPADRAFT_107172
Pp1s138_150V6.1	PHYPADRAFT_15959
Pp1s138_151V6.1	PHYPADRAFT_189927
Pp1s138_154V6.1	PHYPADRAFT_189927
Pp1s138_155V6.1	PHYPADRAFT_11961
Pp1s138_158V6.1	PHYPADRAFT_167188
Pp1s138_159V6.1	PHYPADRAFT_167188
Pp1s138_162V6.1	PHYPADRAFT_85826
Pp1s138_166V6.1	PHYPADRAFT_85828
Pp1s138_169V6.1	PHYPADRAFT_189930
Pp1s138_16V6.1	PHYPADRAFT_85741
Pp1s138_170V6.1	PHYPADRAFT_217233
Pp1s138_171V6.1	PHYPADRAFT_137618
Pp1s138_173V6.1	PHYPADRAFT_85834
Pp1s138_173V6.2	PHYPADRAFT_85834
Pp1s138_174V6.1	PHYPADRAFT_85835
Pp1s138_176V6.1	PHYPADRAFT_167193
Pp1s138_17V6.1	PHYPADRAFT_85742
Pp1s138_180V6.1	PHYPADRAFT_167195
Pp1s138_181V6.1	PHYPADRAFT_189942
Pp1s138_182V6.1	PHYPADRAFT_85841
Pp1s138_185V6.1	PHYPADRAFT_167197
Pp1s138_185V6.2	PHYPADRAFT_167197
Pp1s138_189V6.1	PHYPADRAFT_85845
Pp1s138_190V6.1	PHYPADRAFT_137488
Pp1s138_193V6.1	PHYPADRAFT_85847
Pp1s138_197V6.1	PHYPADRAFT_85849
Pp1s138_199V6.1	PHYPADRAFT_85850
Pp1s138_199V6.2	PHYPADRAFT_85850
Pp1s138_200V6.1	PHYPADRAFT_85850
Pp1s138_25V6.1	PHYPADRAFT_137602
Pp1s138_26V6.1	PHYPADRAFT_85744
Pp1s138_27V6.1	PHYPADRAFT_137573
Pp1s138_27V6.2	PHYPADRAFT_137573
Pp1s138_27V6.3	PHYPADRAFT_137573
Pp1s138_29V6.1	PHYPADRAFT_85746
Pp1s138_30V6.1	PHYPADRAFT_19743
Pp1s138_31V6.1	PHYPADRAFT_189840
Pp1s138_33V6.1	PHYPADRAFT_167139
Pp1s138_36V6.1	PHYPADRAFT_58978
Pp1s138_37V6.1	PHYPADRAFT_189851
Pp1s138_38V6.1	PHYPADRAFT_189853
Pp1s138_41V6.1	PHYPADRAFT_85755
Pp1s138_43V6.1	PHYPADRAFT_58979
Pp1s138_47V6.1	PHYPADRAFT_189861
Pp1s138_47V6.2	PHYPADRAFT_189861
Pp1s138_48V6.1	PHYPADRAFT_107179
Pp1s138_49V6.1	PHYPADRAFT_167151
Pp1s138_53V6.1	PHYPADRAFT_167152
Pp1s138_60V6.1	PHYPADRAFT_189868
Pp1s138_65V6.1	PHYPADRAFT_137569
Pp1s138_66V6.1	PHYPADRAFT_137494
Pp1s138_68V6.1	PHYPADRAFT_85769
Pp1s138_69V6.1	PHYPADRAFT_189873
Pp1s138_71V6.1	PHYPADRAFT_189874
Pp1s138_72V6.1	PHYPADRAFT_85772
Pp1s138_75V6.1	PHYPADRAFT_137498
Pp1s138_76V6.1	PHYPADRAFT_167157
Pp1s138_79V6.1	PHYPADRAFT_189881
Pp1s138_80V6.1	PHYPADRAFT_137519
Pp1s138_80V6.2	PHYPADRAFT_137519
Pp1s138_81V6.1	PHYPADRAFT_189887
Pp1s138_83V6.1	PHYPADRAFT_110132
Pp1s138_84V6.1	PHYPADRAFT_217191
Pp1s138_84V6.2	PHYPADRAFT_217191
Pp1s138_85V6.1	PHYPADRAFT_217194
Pp1s138_89V6.1	PHYPADRAFT_85785
Pp1s138_91V6.1	PHYPADRAFT_85785
Pp1s138_92V6.1	PHYPADRAFT_85785
Pp1s138_93V6.1	PHYPADRAFT_217197
Pp1s138_94V6.1	PHYPADRAFT_137570
Pp1s138_9V6.1	PHYPADRAFT_137598
Pp1s1398_2V6.1	PHYPADRAFT_103150
Pp1s1398_3V6.1	PHYPADRAFT_103150
Pp1s139_101V6.1	PHYPADRAFT_231822
Pp1s139_105V6.1	PHYPADRAFT_234547
Pp1s139_10V6.1	PHYPADRAFT_137677
Pp1s139_117V6.1	PHYPADRAFT_231824
Pp1s139_11V6.1	PHYPADRAFT_217261
Pp1s139_123V6.1	PHYPADRAFT_234548
Pp1s139_131V6.1	PHYPADRAFT_137645
Pp1s139_13V6.1	PHYPADRAFT_137722
Pp1s139_13V6.2	PHYPADRAFT_137722
Pp1s139_14V6.1	PHYPADRAFT_19921
Pp1s139_26V6.1	PHYPADRAFT_137679,PHYPADRAFT_85866
Pp1s139_27V6.1	PHYPADRAFT_217264
Pp1s139_28V6.1	PHYPADRAFT_234525
Pp1s139_29V6.1	PHYPADRAFT_137721
Pp1s139_2V6.1	PHYPADRAFT_189945
Pp1s139_36V6.1	PHYPADRAFT_189977
Pp1s139_36V6.2	PHYPADRAFT_189977
Pp1s139_37V6.1	PHYPADRAFT_85876
Pp1s139_38V6.1	PHYPADRAFT_167210
Pp1s139_38V6.2	PHYPADRAFT_167210
Pp1s139_3V6.1	PHYPADRAFT_137714
Pp1s139_40V6.1	PHYPADRAFT_231791
Pp1s139_44V6.1	PHYPADRAFT_137698
Pp1s139_45V6.1	PHYPADRAFT_137699
Pp1s139_46V6.1	PHYPADRAFT_234529
Pp1s139_48V6.1	PHYPADRAFT_217277
Pp1s139_50V6.1	PHYPADRAFT_137711
Pp1s139_51V6.1	PHYPADRAFT_85885
Pp1s139_52V6.1	PHYPADRAFT_234532
Pp1s139_52V6.2	PHYPADRAFT_85888
Pp1s139_55V6.1	PHYPADRAFT_231802
Pp1s139_5V6.1	PHYPADRAFT_137685
Pp1s139_64V6.1	PHYPADRAFT_217284,PHYPADRAFT_85892
Pp1s139_65V6.1	PHYPADRAFT_46640
Pp1s139_66V6.1	PHYPADRAFT_85895
Pp1s139_70V6.1	PHYPADRAFT_137732
Pp1s139_72V6.1	PHYPADRAFT_137658
Pp1s139_72V6.2	PHYPADRAFT_137658
Pp1s139_72V6.3	PHYPADRAFT_137658
Pp1s139_74V6.1	PHYPADRAFT_137671
Pp1s139_77V6.1	PHYPADRAFT_217293
Pp1s139_77V6.2	PHYPADRAFT_217293
Pp1s139_78V6.1	PHYPADRAFT_234537
Pp1s139_7V6.1	PHYPADRAFT_167201
Pp1s139_84V6.1	PHYPADRAFT_137696
Pp1s139_84V6.2	PHYPADRAFT_137696
Pp1s139_88V6.1	PHYPADRAFT_217301
Pp1s139_90V6.1	PHYPADRAFT_234543,PHYPADRAFT_44714
Pp1s139_92V6.1	PHYPADRAFT_234543
Pp1s139_94V6.1	PHYPADRAFT_234543
Pp1s139_95V6.1	PHYPADRAFT_107211
Pp1s139_98V6.1	PHYPADRAFT_137710
Pp1s139_9V6.1	PHYPADRAFT_189957
Pp1s13_100V6.1	PHYPADRAFT_159462
Pp1s13_101V6.1	PHYPADRAFT_62296
Pp1s13_101V6.2	PHYPADRAFT_62296
Pp1s13_104V6.1	PHYPADRAFT_67002
Pp1s13_105V6.1	PHYPADRAFT_159463
Pp1s13_105V6.2	PHYPADRAFT_159463
Pp1s13_109V6.2	PHYPADRAFT_115361
Pp1s13_111V6.1	PHYPADRAFT_115486
Pp1s13_112V6.1	PHYPADRAFT_115537
Pp1s13_113V6.1	PHYPADRAFT_67007
Pp1s13_115V6.1	PHYPADRAFT_786
Pp1s13_116V6.1	PHYPADRAFT_115387
Pp1s13_117V6.1	PHYPADRAFT_159469
Pp1s13_11V6.1	PHYPADRAFT_66946
Pp1s13_121V6.1	PHYPADRAFT_159470
Pp1s13_123V6.1	PHYPADRAFT_26445
Pp1s13_123V6.2	PHYPADRAFT_26445
Pp1s13_123V6.3	PHYPADRAFT_26445
Pp1s13_125V6.1	PHYPADRAFT_159473
Pp1s13_127V6.1	PHYPADRAFT_115450
Pp1s13_127V6.2	PHYPADRAFT_115450
Pp1s13_129V6.1	PHYPADRAFT_159475
Pp1s13_129V6.2	PHYPADRAFT_159475
Pp1s13_129V6.3	PHYPADRAFT_159475
Pp1s13_12V6.1	PHYPADRAFT_115335
Pp1s13_130V6.1	PHYPADRAFT_175550
Pp1s13_132V6.1	PHYPADRAFT_115455
Pp1s13_134V6.1	PHYPADRAFT_203056
Pp1s13_135V6.1	PHYPADRAFT_67025
Pp1s13_136V6.1	PHYPADRAFT_203059
Pp1s13_138V6.1	PHYPADRAFT_67027
Pp1s13_13V6.1	PHYPADRAFT_66948
Pp1s13_140V6.1	PHYPADRAFT_67028
Pp1s13_142V6.1	PHYPADRAFT_115585
Pp1s13_142V6.2	PHYPADRAFT_115585
Pp1s13_142V6.3	PHYPADRAFT_115585
Pp1s13_142V6.4	PHYPADRAFT_115585
Pp1s13_145V6.1	PHYPADRAFT_26749
Pp1s13_14V6.1	PHYPADRAFT_66949
Pp1s13_150V6.1	PHYPADRAFT_203066
Pp1s13_151V6.1	PHYPADRAFT_159486
Pp1s13_151V6.2	PHYPADRAFT_159486
Pp1s13_154V6.1	PHYPADRAFT_67037
Pp1s13_156V6.1	PHYPADRAFT_67039
Pp1s13_15V6.1	PHYPADRAFT_175499
Pp1s13_160V6.1	PHYPADRAFT_67040
Pp1s13_162V6.1	PHYPADRAFT_115456
Pp1s13_165V6.1	PHYPADRAFT_159487
Pp1s13_167V6.1	PHYPADRAFT_115340
Pp1s13_167V6.2	PHYPADRAFT_115340
Pp1s13_168V6.1	PHYPADRAFT_46176
Pp1s13_170V6.1	PHYPADRAFT_115347
Pp1s13_170V6.2	PHYPADRAFT_115347
Pp1s13_171V6.1	PHYPADRAFT_115301
Pp1s13_177V6.1	PHYPADRAFT_159492
Pp1s13_178V6.1	PHYPADRAFT_115524
Pp1s13_179V6.1	PHYPADRAFT_115320
Pp1s13_179V6.2	PHYPADRAFT_115320
Pp1s13_180V6.1	PHYPADRAFT_21288
Pp1s13_181V6.1	PHYPADRAFT_115411
Pp1s13_181V6.2	PHYPADRAFT_115411
Pp1s13_181V6.3	PHYPADRAFT_115411
Pp1s13_181V6.4	PHYPADRAFT_115411
Pp1s13_181V6.5	PHYPADRAFT_115411
Pp1s13_182V6.1	PHYPADRAFT_41009
Pp1s13_18V6.1	PHYPADRAFT_66952
Pp1s13_191V6.1	PHYPADRAFT_175584
Pp1s13_192V6.1	PHYPADRAFT_115448
Pp1s13_192V6.2	PHYPADRAFT_115448
Pp1s13_197V6.1	PHYPADRAFT_115595
Pp1s13_197V6.2	PHYPADRAFT_115595
Pp1s13_199V6.1	PHYPADRAFT_159503,PHYPADRAFT_175592
Pp1s13_19V6.1	PHYPADRAFT_104698
Pp1s13_200V6.1	PHYPADRAFT_175594
Pp1s13_201V6.1	PHYPADRAFT_26829
Pp1s13_201V6.2	PHYPADRAFT_26829
Pp1s13_202V6.1	PHYPADRAFT_46175
Pp1s13_203V6.1	PHYPADRAFT_25587
Pp1s13_205V6.1	PHYPADRAFT_203101
Pp1s13_206V6.1	PHYPADRAFT_115539
Pp1s13_20V6.1	PHYPADRAFT_115492
Pp1s13_211V6.1	PHYPADRAFT_67073
